good_model,bad_model,repeat_index,actual_score,expected_score,elapsed_seconds,match_log_path
gpt-5.1,gpt-4.1,37,262,268.0,119.012,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r037.log
gpt-5.1,gpt-5.1,36,298,324.0,196.537,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r036.log
gpt-5.1,gpt-5.4,37,240,240,119.335,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r037.log
gpt-5.4,gpt-4o-mini,37,506,476.0,125.507,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r037.log
gpt-4o-mini,gpt-5.4,38,240,240,119.093,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r038.log
gpt-4o-mini,gpt-5.1,37,232,232,191.683,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r037.log
gpt-4o-mini,gpt-4.1,38,216,216,127.036,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r038.log
gpt-4.1,gpt-4.1,38,260,288.0,110.708,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r038.log
gpt-4.1,gpt-5.1,37,278,276.0,188.239,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r037.log
gpt-5.4,gpt-4.1,37,466,548.0,144.962,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r037.log
gpt-4o-mini,gpt-4o-mini,38,230,236.0,134.143,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r038.log
gpt-5.4,gpt-5.4,37,552,576.0,144.351,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r037.log
gpt-4.1,gpt-4o-mini,38,278,276.0,126.523,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r038.log
gpt-5.1,gpt-4o-mini,38,450,556.0,117.833,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r038.log
gpt-4.1,gpt-5.4,38,248,264.0,121.492,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r038.log
gpt-5.1,gpt-5.1,37,246,252.0,176.585,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r037.log
gpt-5.1,gpt-5.4,38,278,260.0,124.74,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r038.log
gpt-5.4,gpt-4o-mini,38,696,576.0,119.298,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r038.log
gpt-4o-mini,gpt-5.1,38,508,432.0,155.681,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r038.log
gpt-4o-mini,gpt-4o-mini,39,232,232,102.946,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r039.log
gpt-5.1,gpt-4.1,38,416,472.0,136.888,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r038.log
gpt-5.4,gpt-4.1,38,470,468.0,128.536,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r038.log
gpt-4o-mini,gpt-5.4,39,240,240,107.326,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r039.log
gpt-5.4,gpt-5.4,38,510,564.0,146.101,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r038.log
gpt-5.1,gpt-5.1,38,238,244.0,173.495,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r038.log
gpt-4o-mini,gpt-4.1,39,240,240,146.517,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r039.log
gpt-5.4,gpt-5.1,37,364,472.0,219.882,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r037.log
gpt-4.1,gpt-4o-mini,39,368,384.0,143.767,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r039.log
gpt-5.1,gpt-4o-mini,39,644,576.0,117.468,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r039.log
gpt-5.1,gpt-4.1,39,572,576.0,120.099,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r039.log
gpt-4.1,gpt-5.1,38,340,344.0,214.284,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r038.log
gpt-4.1,gpt-4.1,39,284,312.0,161.852,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r039.log
gpt-4.1,gpt-5.4,39,264,264.0,150.829,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r039.log
gpt-5.1,gpt-5.4,39,256,272.0,120.654,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r039.log
gpt-5.4,gpt-5.4,39,316,328.0,119.493,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r039.log
gpt-5.4,gpt-4o-mini,39,528,576.0,130.419,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r039.log
gpt-5.4,gpt-4.1,39,400,464.0,135.066,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r039.log
gpt-5.1,gpt-4.1,40,232,296.0,115.154,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r040.log
gpt-4.1,gpt-4o-mini,40,240,288.0,133.963,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r040.log
gpt-5.4,gpt-5.1,38,600,576.0,233.887,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r038.log
gpt-4.1,gpt-5.4,40,240,240,129.473,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r040.log
gpt-5.4,gpt-4.1,40,240,240,107.811,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r040.log
gpt-4.1,gpt-5.1,39,422,428.0,205.604,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r039.log
gpt-5.1,gpt-4o-mini,40,560,576.0,131.069,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r040.log
gpt-5.1,gpt-5.1,39,238,244.0,166.564,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r039.log
gpt-4o-mini,gpt-4.1,40,290,276.0,153.647,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r040.log
gpt-4o-mini,gpt-5.4,40,232,232,148.701,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r040.log
gpt-5.1,gpt-5.4,40,268,272.0,127.23,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r040.log
gpt-4.1,gpt-4.1,40,272,288.0,144.33,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r040.log
gpt-4o-mini,gpt-4o-mini,40,354,332.0,165.789,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r040.log
gpt-5.4,gpt-4o-mini,40,520,480.0,131.244,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r040.log
gpt-5.4,gpt-5.4,40,228,264.0,107.234,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r040.log
gpt-5.4,gpt-5.1,39,546,532.0,204.259,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r039.log
gpt-4o-mini,gpt-4o-mini,41,278,268.0,130.004,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r041.log
gpt-4o-mini,gpt-5.1,40,240,240,204.329,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r040.log
gpt-4.1,gpt-5.1,40,240,240,192.056,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r040.log
gpt-4o-mini,gpt-4.1,41,240,240,139.498,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r041.log
gpt-4o-mini,gpt-5.4,41,240,240,136.874,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r041.log
gpt-4.1,gpt-5.4,41,238,244.0,117.116,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r041.log
gpt-4.1,gpt-4o-mini,41,388,360.0,140.778,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r041.log
gpt-4.1,gpt-4.1,41,438,396.0,140.082,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r041.log
gpt-5.1,gpt-4o-mini,41,326,356.0,133.136,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r041.log
gpt-5.1,gpt-4.1,41,552,576.0,130.435,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r041.log
gpt-5.1,gpt-5.4,41,284,264.0,130.987,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r041.log
gpt-5.4,gpt-4o-mini,41,444,448.0,126.23,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r041.log
gpt-5.1,gpt-5.1,40,410,484.0,238.641,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r040.log
gpt-4.1,gpt-5.1,41,238,244.0,164.005,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r041.log
gpt-5.4,gpt-4.1,41,500,520.0,125.899,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r041.log
gpt-4o-mini,gpt-5.4,42,240,240,116.849,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r042.log
gpt-4o-mini,gpt-5.1,41,242,236.0,193.479,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r041.log
gpt-4o-mini,gpt-4.1,42,240,240,123.536,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r042.log
gpt-4o-mini,gpt-4o-mini,42,240,240,124.993,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r042.log
gpt-5.1,gpt-4o-mini,42,226,268.0,113.614,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r042.log
gpt-5.4,gpt-5.4,41,378,460.0,131.46,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r041.log
gpt-5.1,gpt-4.1,42,246,276.0,110.137,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r042.log
gpt-5.4,gpt-5.1,40,448,472.0,220.967,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r040.log
gpt-4.1,gpt-4.1,42,248,272.0,130.628,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r042.log
gpt-4.1,gpt-5.4,42,282,268.0,132.133,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r042.log
gpt-4.1,gpt-4o-mini,42,636,544.0,143.546,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r042.log
gpt-5.1,gpt-5.1,41,362,420.0,187.0,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r041.log
gpt-4.1,gpt-5.1,42,238,244.0,158.574,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r042.log
gpt-5.1,gpt-5.4,42,272,264.0,118.553,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r042.log
gpt-5.4,gpt-4o-mini,42,426,468.0,125.388,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r042.log
gpt-5.4,gpt-5.4,42,240,240,118.194,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r042.log
gpt-4o-mini,gpt-5.1,42,238,244.0,183.546,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r042.log
gpt-5.4,gpt-4.1,42,584,552.0,132.359,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r042.log
gpt-5.4,gpt-5.1,41,486,436.0,201.615,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r041.log
gpt-5.1,gpt-5.1,42,392,360.0,177.852,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r042.log
gpt-5.4,gpt-5.1,42,396,432.0,214.884,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r042.log
