good_model,bad_model,run_id,actual_score,expected_score
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r120,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r123,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r124,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r125,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r126,238.0,244.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r127,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r128,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r130,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r132,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r133,234.0,252.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r135,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r136,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r137,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r138,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r139,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r141,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r142,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r143,250.0,244.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r144,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r148,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r149,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r004,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r007,248.0,248.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r008,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r011,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r014,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r015,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r016,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r017,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r018,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r022,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r027,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r033,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r034,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r035,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r038,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r039,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r040,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r042,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r046,258.0,252.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r050,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r052,276.0,256.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r055,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r056,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r057,248.0,248.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r058,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r061,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r062,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r064,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r065,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r068,362.0,356.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r070,230.0,284.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r071,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r072,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r073,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r077,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r079,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r082,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r085,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r087,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r088,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r089,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r090,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r093,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r094,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r095,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r102,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r103,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r104,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r105,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r108,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r109,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r110,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r114,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r115,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r118,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r120,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r121,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r122,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r123,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r126,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r128,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r130,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r133,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r136,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r140,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r141,262.0,260.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r142,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r144,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r145,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r147,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r001,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r002,342.0,372.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r003,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r004,248.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r005,250.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r006,304.0,320.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r007,538.0,484.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r008,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r009,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r010,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r011,246.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r012,596.0,552.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r013,282.0,268.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r015,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r016,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r017,250.0,268.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r018,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r019,250.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r020,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r021,280.0,280.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r022,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r023,524.0,560.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r024,472.0,456.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r025,496.0,568.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r026,288.0,336.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r027,482.0,484.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r028,292.0,280.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r029,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r030,274.0,276.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r031,290.0,276.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r032,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r033,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r034,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r035,524.0,512.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r036,258.0,276.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r037,284.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r038,270.0,268.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r039,424.0,464.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r040,596.0,576.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r041,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r042,560.0,528.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r043,314.0,292.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r044,280.0,296.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r045,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r046,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r047,250.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r049,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r050,252.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r051,506.0,556.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r052,272.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r053,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r054,236.0,248.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r055,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r056,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r057,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r058,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r059,264.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r060,276.0,288.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r061,252.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r062,244.0,272.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r063,288.0,280.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r064,464.0,472.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r065,244.0,280.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r066,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r067,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r068,248.0,248.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r069,274.0,268.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r070,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r072,358.0,364.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r073,228.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r074,270.0,268.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r075,632.0,568.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r076,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r077,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r078,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r079,260.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r080,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r081,272.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r082,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r083,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r084,388.0,360.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r085,548.0,552.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r086,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r087,576.0,576.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r088,378.0,388.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r089,284.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r090,260.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r091,276.0,272.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r092,640.0,552.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r093,392.0,360.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r094,336.0,328.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r095,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r096,456.0,448.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r097,654.0,556.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r098,534.0,540.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r099,246.0,276.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r100,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r101,430.0,412.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r102,518.0,468.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r103,370.0,356.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r104,412.0,464.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r105,254.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r106,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r107,556.0,536.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r108,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r109,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r110,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r111,250.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r112,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r113,272.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r114,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r115,262.0,284.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r116,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r117,248.0,248.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r118,534.0,540.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r119,588.0,576.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r120,246.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r121,488.0,472.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r122,254.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r123,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r124,264.0,288.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r126,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r127,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r129,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r130,260.0,272.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r131,286.0,284.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r132,256.0,280.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r133,244.0,272.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r134,478.0,468.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r136,242.0,276.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r137,272.0,296.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r138,266.0,260.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r139,520.0,488.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r140,254.0,260.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r141,246.0,276.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r142,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r143,352.0,432.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r144,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r145,382.0,380.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r146,254.0,260.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r147,556.0,480.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r148,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r149,272.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r150,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r001,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r002,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r003,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r004,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r005,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r006,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r007,318.0,276.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r008,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r009,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r010,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r012,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r013,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r015,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r016,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r017,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r018,258.0,252.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r019,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r020,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r021,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r023,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r024,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r028,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r030,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r031,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r032,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r033,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r034,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r036,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r037,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r039,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r040,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r041,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r042,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r043,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r044,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r045,248.0,248.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r046,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r047,240.0,240.0
